,Bavarian,German,GBERT_avg_prob,MBERT_avg_prob
488,vafossung,verfassung,0.7020570784807205,0.9658644199371338
489,hod,schrieb,0.8168427646160126,0.9999483972787856
490,haushoite,untertansfamilien,0.9960601031780244,0.998952642083168
491,herzogtum,herzogtums,0.999999612569809,0.9999999552965164
492,existiat,existiert,0.9999997317790984,0.9535796195268632
493,ehrn,ehren,0.9998830556869508,0.8746253550052643
494,sysdem,system,0.9970343559980392,0.8890177458524704
495,schwedisch,schwed,0.996744304895401,0.9997391551733016
496,ghearnde,gehörende,0.9999982565641404,0.9999999552965164
497,kaspischn,kaspischen,1.0,1.0
498,staudomm,staudamm,0.9999998211860656,1.0
499,ethiopien,äthiopien,1.0,0.9999974966049194
500,eadbebn,erdbeben,0.9642159640789032,0.9999999403953552
501,exklavn,exklave,1.0,1.0
502,regionoistroß,regionalstraße,0.9986024349927902,0.9999238848686218
503,sidholland,südholland,1.0,1.0
504,meeresspiagl,meeresspiegel,0.9993816316127776,1.0
505,hebräischn,hebräischen,0.999999612569809,1.0
506,region,planungsregion,0.9959464818239212,0.9174741804599762
507,meglichkeitn,möglichkeiten,0.7020363435149193,0.9169741421937944
508,brissl,brüssel,0.7745985388755798,0.9116374254226683
509,heiliga,heiliger,0.9868739098310472,0.9999911338090895
510,slawischn,slawischen,1.0,1.0
511,eigne,eigene,0.9819841384887696,0.9784144312143326
512,zuageordnet,zugeordnet,0.999833643436432,0.8250582963228226
513,liegts,liegt,0.999999299645424,0.9999998807907104
514,zweigd,zweigt,0.9999609142541884,1.0
515,mocht,macht,0.967086300253868,1.0
516,schwedn,schwedens,0.969481885433197,0.998436152935028
517,estnischn,estnischen,0.9999999701976776,1.0
518,reich,reiches,0.9999999701976776,0.9999998211860656
519,haptgiatl,hauptgürtels,0.9719005972146988,0.997755229473114
520,onschluss,anschluss,0.8111462518572807,0.9997250437736512
521,wein,weinernte,0.9999824166297911,1.0
522,zweckvaband,zweckverbandes,0.999999463558197,1.0
523,gfundn,gefunden,0.9137823432683944,0.9999803155660628
524,schwabn,schwaben,0.9708015769720078,1.0
525,zäjt,zählt,0.6831162422895432,0.998095005750656
526,fiahnde,führende,0.9799894243478776,1.0
527,steinboch,steinbach,1.0,1.0
528,gmoa,marktgemeinde,0.6936509013175964,0.9908325374126434
529,jungstoazeid,jungsteinzeit,0.9999973624944688,0.9999971091747284
530,zeidraum,zeitraum,0.9914810359477996,0.8333829492330551
531,reichn,reichen,0.9975579530000688,0.9059115201234818
532,befindt,liegt,0.833545558154583,0.8998515009880066
533,hat,gab,0.9986972212791444,0.99999937415123
534,hasselboch,hasselbach,0.99947427213192,0.9999616891145706
535,steigerwald,steigerwaldes,1.0,1.0
536,zammlegung,zusammenlegung,0.9934435486793518,0.999999776482582
537,noadkatalonien,nordkataloniens,1.0,1.0
538,afrikanischn,afrikanischen,0.999962404370308,1.0
539,domolige,damalige,0.9139929562807084,0.9743864238262177
540,smolenska,smolensker,0.9996595978736876,0.9999935030937196
541,prägd,geprägt,0.914952039718628,0.9833514541387558
542,weiler,dorf,0.999776616692543,0.9999999403953552
543,aschaffnbuag,aschaffenburg,0.9912762939929962,0.999999925494194
544,gibt's,findet,0.9998016357421876,0.9999982714653016
545,betriemne,betriebene,0.952059969305992,0.9999991804361344
546,marienkapej,marienkapelle,1.0,1.0
547,indonesischn,indonesischen,1.0,1.0
548,einödn,einöden,1.0,0.9999999701976776
549,längenhoibkroas,längenhalbkreis,0.9997054189443588,1.0
550,park,parks,0.9999994933605194,0.9999999850988388
551,baudenkmäla,baudenkmäler,0.9999999850988388,0.9999999850988388
552,paketquelln,paketquellen,0.9999992102384568,1.0
553,italienischn,italienische,0.9999978989362716,0.9989953190088272
554,bauweak,bauwerk,0.9490838050842284,0.9997838586568832
555,tschechischn,tschechischen,0.9999998360872268,0.9999999850988388
556,beagkomune,bergkomune,1.0,1.0
557,is,gibt,0.7683300673961639,0.959387108683586
558,offiziejn,offiziellen,0.9999680519104004,0.9055694341659546
559,touristn,touristen,0.9982813894748688,1.0
560,endd,endet,0.999999701976776,0.9998593181371688
561,grabfeld,grabfelds,1.0,1.0
562,treffn,treffen,0.9942564964294434,0.9683388620615004
563,ortsmittn,ortsmitte,1.0,1.0
564,sidostobabayern,südostoberbayern,1.0,1.0
565,bundesstroß,bundesautobahn,0.9997972697019576,0.9999971389770508
566,aleutn,aleuten,1.0,1.0
567,mömbrisa,mömbriser,1.0,1.0
568,ortstei,dorf,0.8047271966934204,0.999054491519928
569,obzweig,abzweig,0.9999820291996002,1.0
570,letztn,letzten,0.9999448955059052,0.8968709409236908
571,grouß,groß,0.9697515070438384,0.8930451273918152
572,ausbaut,ausgebaut,0.9809738993644714,0.9999291002750396
573,vawoitungszentrum,verwaltungszentrum,0.9999995678663254,1.0
574,nomansgemde,namensgebende,0.7687169909477234,1.0
575,atlantikgstod,atlantikküste,1.0,1.0
576,eisnbohstreckn,eisenbahnstrecke,0.6884434223175049,0.7904386222362518
577,niedrigsde,niedrigste,0.9898795932531356,0.999992609024048
578,valegt,verlegt,0.9792747348546982,0.999744638800621
579,ist,wurde,0.9999993294477464,0.9999996721744536
580,ostsää,ostsee,0.8834297358989716,0.9999978393316268
581,ungarn,nordungarn,0.999474972486496,0.9484198540449142
582,markusprozesseaun,markusprozession,1.0,1.0
583,ortsnoma,ortsnamen,0.9672006517648696,0.9999999403953552
584,ortsnoma,ortsnamens,0.9986298382282256,1.0
585,voaoipn,voralpen,0.8587966710329056,0.9987819641828536
586,bet'wiad,gebetet,0.9888659119606018,0.9569594264030457
587,is,bildet,0.9975237846374512,0.9961957037448884
588,insbsondare,insbesondere,0.4333212561905384,0.6974051743745804
589,unbwohnde,unbewohnte,0.9999999850988388,1.0
590,mainufa,mainufer,1.0,1.0
591,bestn,besten,0.9936637580394744,0.9189794808626176
592,grafn,grafen,1.0,0.9999781101942062
593,stodtei,stadtteils,0.7694593071937561,0.9990680366754532
594,seid,seit,0.9999873042106628,0.8345316499471664
595,vaeinigta,vereinigt,0.6329609528183937,0.9974118024110794
596,landstroß,landstraße,0.7645975649356842,1.0
597,findd,findet,0.9974001497030258,0.8732978105545044
598,wohnplotz,wohnplatz,1.0,1.0
599,draus,daraus,0.919025868177414,0.8801784813404083
600,alphabet,alphabets,0.9999999850988388,1.0
601,thermanlinie,thermenlinie,1.0,1.0
602,gressare,größere,0.9610736966133118,0.9999654442071916
603,geografischn,geografischen,0.9999973922967912,0.9999998360872268
604,rumänien,rumäniens,1.0,1.0
605,personanoma,personennamen,0.9998985826969148,0.99999737739563
606,östareichische,österreichische,0.955081820487976,0.9782859086990356
607,is'a,wurde,0.9915103912353516,0.999999299645424
608,is,verlief,0.9968126267194748,0.985505223274231
609,komika,comedian,0.9712544232606888,0.92299023270607
610,bundesautoboh,bundesautobahn,0.9999999701976776,1.0
611,gnannt,genannt,0.7440194822847843,0.9749049097299576
612,noadestlichn,nordöstlichen,0.965118408203125,0.9291495382785796
613,ortstei,gemeindeteile,0.9135930687189102,0.999979004263878
614,grenzd,grenzte,0.8799339085817337,0.8725364506244659
615,stomma,stammen,0.8851942867040634,0.9252396523952484
616,adlign,adligen,0.9999998658895493,1.0
617,lohrboch,lohrbach,0.999652460217476,1.0
618,westnoadwestli,westnordwestlich,0.999999299645424,0.9999994188547134
619,imscht,imst,1.0,1.0
620,voagschlong,vorgeschlagen,0.3776548008124034,0.9631144007047018
621,nennd,nennt,0.9982232848803202,0.9641382694244384
622,bschäftigte,beschäftigte,0.9781473278999328,0.9998515248298644
623,landwiatschoftlichn,landwirtschaftlichen,0.996273716290792,0.999999980131785
624,vaändarunga,veränderungen,0.7175823052724203,0.9994295040766398
625,staumaua,staumauer,1.0,1.0
626,nächstn,nächsten,0.9995955427487692,0.9455424745877584
627,seebod,seebad,1.0,1.0
628,landkroasfläch,landkreisfläche,0.6090368628501892,1.0
629,wallonischn,wallonischen,1.0,1.0
630,lengste,längste,0.9999252160390218,1.0
631,feanstroß,fernstraße,0.7118438829978307,0.9986361463864644
632,lacknboch,lackenbach,0.9999992648760476,1.0
633,landesplanungsgsetz,landesplanungsgesetzes,1.0,1.0
634,vaöffentlicht,veröffentlicht,0.3467158476511637,0.8908988038698832
635,regionoiflughofn,regionalflughafen,0.9999999205271404,0.9999999403953552
636,regionoihaptstod,regionalhauptstadt,0.996678074200948,0.9989184339841208
637,spätgotischn,spätgotischen,1.0,1.0
638,haus,hauses,0.9999999602635702,1.0
639,feichtwiesn,feuchtwiese,0.9895674784978232,1.0
640,haushoit,haushalt,0.9832010865211488,1.0
641,lemand,leben,0.5558825929959615,0.8963960409164429
642,feiawehrhaus,feuerwehrhaus,0.9697158734003702,0.9999440709749856
643,bschriem,beschrieben,0.7034023404121399,0.9804325302441916
644,registriad,registriert,0.993631919225057,1.0
645,landeshaptstod,landeshauptstadt,1.0,1.0
646,haushoite,haushalten,0.9998152852058412,0.9999998410542806
647,regl,regel,0.972111165523529,0.9659297466278076
648,liegt,lag,1.0,1.0
649,nochbargemarkunga,nachbarorte,0.7991008162498474,0.9999898076057434
650,nomansgebandn,namensgebenden,0.931640883286794,0.9999965031941732
651,gmoaedikt,gemeindeedikts,1.0,1.0
652,natuaparks,naturparks,0.740830143292745,1.0
653,längsde,längste,0.9999590118726096,1.0
654,heakunftsbezeichnung,herkunftsbezeichnung,0.999846080938975,1.0
655,felsklippn,felsklippen,1.0,1.0
656,löwensteinschn,löwensteinschen,1.0,1.0
657,floche,flache,0.8769911328951517,1.0
658,flugplotz,flugplatz,0.9776768684387208,0.9999999403953552
659,felchbach,felchbachs,1.0,1.0
660,regionoidistrikt,regionaldistrikt,0.987906813621521,0.9999999403953552
661,nordweats,nordwärts,0.999997874101003,1.0
662,landfläch,landfläche,1.0,1.0
663,doraus,daraus,0.9989897807439168,0.98832239707311
664,vawoitungsreform,verwaltungsreform,0.9300849040349324,1.0
665,countysiez,countysitz,0.999556303024292,1.0
666,schüla,schüler,0.9776408871014912,0.9790329138437908
667,rodwein,rotwein,0.999999980131785,1.0
668,stootsgebiet,staatsgebiet,0.9999999602635702,1.0
669,nordöstlicha,nordöstlicher,0.9999948541323344,1.0
670,großherzogtum,großherzogtums,1.0,1.0
671,dofia,dafür,0.6044868429501852,0.9999999602635702
672,schönboch,schönbach,1.0,1.0
673,urspring,ursprünge,0.9403799573580424,0.999958117802938
674,duachfliaßndn,durchfließenden,0.9932381908098856,0.999982992808024
675,fichtelgebirge,fichtelgebirges,1.0,1.0
676,aktivn,aktiven,0.9999996821085612,0.9999970197677612
677,bundesdog,bundestag,0.9193501075108846,0.9805347323417664
678,finnland,finnlands,0.9995947082837424,0.9999998211860656
679,voizong,vollzogen,0.4597825507322947,0.9051686724026998
680,nochbuidung,nachbildung,0.9932134548823038,0.9998599688212076
681,gschäftsoadnung,geschäftsordnung,0.8008310000101725,0.9999993642171224
682,usa,amerika,0.967194120089213,0.9999426205952964
683,ausgliedat,ausgegliedert,0.9992578824361166,1.0
684,voiksrepublik,volksrepublik,0.95762566725413,0.995577077070872
685,rubrikn,rubriken,0.9999971588452656,1.0
686,massiv,massivs,0.999999980131785,1.0
687,aufgstaut,aufgestaut,0.9998837113380432,1.0
688,drogd,trägt,0.9681340853373208,0.9228104750315348
689,sejbstständiga,selbstständiger,0.9780466755231222,1.0
690,rumänischa,rumänischer,1.0,1.0
691,filialkiach,filialkirche,0.9999967217445374,1.0
692,dogeng,dagegen,0.6801760892073313,0.8066417773564657
693,gruppn,gruppen,0.9891476233800252,0.9999980926513672
694,grundwoat,grundwort,0.9999998609224956,1.0
695,gspanschoft,gespanschaft,0.9467558860778807,1.0
696,zentroin,zentralen,0.9664982954661052,0.9498031338055928
697,großgmoa,großgemeinde,1.0,0.9999999602635702
698,salbuach,salbuch,0.9999982515970866,1.0
699,guate,gute,0.9611979921658834,0.9618730942408243
700,rindviechazucht,rinderviehzucht,1.0,1.0
701,frangn,franken,0.9833385348320008,0.9668068488438925
702,glengna,gelegener,0.7202372550964355,0.9945568044980369
703,streck,strecke,0.9997934301694236,0.9802005489667256
704,rosselbrunngraben,rosselbrunngrabens,1.0,1.0
705,zeidweis,zeitweise,0.8772624135017395,0.9454983671506246
706,bundesminista,bundesminister,0.9999977548917136,0.9969196518262228
707,remische,römische,0.944450835386912,0.9800151983896892
708,aubachtoi,aubachtal,0.999993344148,1.0
709,voamois,vormals,0.9569461941719056,0.9946322043736776
710,bächn,bächen,1.0,1.0
711,vabindungsstroß,verbindungsstraße,0.9989371299743652,0.9998673995335896
712,sendunga,sendungen,0.9793452421824136,1.0
713,saniat,saniert,0.975470264752706,0.9999998609224956
714,gmoagebiet,gemeindegebiets,0.6317734320958456,0.9585141142209372
715,ziagt,zieht,0.8378805915514628,0.9641932050387064
716,flusstoi,flusstal,0.9953259825706482,0.9989702502886454
717,festungsonlog,festungsanlage,0.9998811682065328,1.0
718,bsitzd,besitzt,0.81991179784139,0.9551738103230796
719,bstenga,bestehen,0.494922861456871,0.6507322490215302
720,haifiga,häufiger,0.9291767279307048,0.9660454789797464
721,zwieslawoidhaus,zwieslerwaldhaus,0.9998307029406228,0.999999980131785
722,gmoanam,gemeindename,0.996020515759786,0.9999999006589254
723,französischn,französischen,0.9999996821085612,1.0
724,urkundn,urkunden,0.8998526930809021,0.9994421601295472
725,schnejstroß,schnellstraße,0.787425676981608,1.0
726,sejbstständign,selbstständigen,0.989556352297465,0.999999980131785
727,zuafluss,zuflusses,0.898503303527832,0.999996026357015
728,neadlichsde,nördlichste,0.5974243481953939,0.9924051562945048
729,schneizlreith,schneizlreuth,1.0,1.0
730,schmole,schmale,0.9937036434809366,1.0
731,seithea,seither,0.99974924325943,0.9999758203824362
732,groß's,großes,0.9999138712882996,0.9999938805898032
733,gåss'n,gasse,0.9263602296511332,0.9997003078460692
734,asteroid,asteroiden,0.9986072381337484,1.0
735,haggraben,haggrabens,1.0,1.0
736,vaeidigt,vereidigt,0.9999908208847046,0.9999681115150452
737,astronom,astronomen,0.9999974568684896,1.0
738,hahnenkammhöhenzug,hahnenkammhöhenzuges,1.0,1.0
739,atlantischn,atlantischen,1.0,1.0
740,landgreis,landkreis,0.9444660941759744,0.954559326171875
741,landwiatschoftliche,landwirtschaftliche,0.9999998609224956,1.0
742,untalauf,unterlauf,0.950108508268992,0.9999648729960124
743,zwoatgreßte,zweitgrößte,0.922219177087148,1.0
744,berna,berner,0.9262710611025492,0.9991788069407144
745,ostantarktischn,ostantarktischen,1.0,1.0
746,eisn,eisen,0.9884414076805116,0.9675477544466654
747,administrativn,administrativen,1.0,0.9999977151552836
748,gemarkungsgrenz,gemarkungsgrenze,1.0,1.0
749,ostgrenz,ostgrenze,0.9999972383181254,1.0
750,wichtigsta,wichtigster,0.999627967675527,1.0
751,klass,klasse,0.9970683455467224,0.9833784898122152
752,wossakroftweake,wasserkraftwerke,0.9005042314529419,0.9992165168126425
753,klassifiziad,klassifiziert,0.9999037384986876,0.9999993443489076
754,wichtigsda,wichtigster,0.99991641441981,0.999999463558197
755,wossalauf,wasserlauf,1.0,1.0
756,bessenbach,bessenbaches,1.0,1.0
757,wichtiga,wichtiger,0.999999980131785,0.999998946984609
758,gemeindebau,wohnhausanlage,0.9997031291325889,0.999526302019755
759,kirchngmoa,kirchengemeinde,0.9645090301831564,0.9462700287501016
760,traditioneje,traditionelle,0.9994738499323528,0.9382912119229636
761,triffd,trifft,0.998657743136088,0.8078445990880331
762,oeakonntn,anerkannten,0.84040500720342,0.9999966621398926
763,eingne,eigene,0.5593706468741099,0.906803051630656
764,is,konnte,0.9927682280540466,0.999999980131785
765,einheimischn,einheimischen,0.999999701976776,0.999999980131785
766,trennt,getrennt,0.9999901254971822,0.8978461821873983
767,kinstlicha,künstlicher,0.9469738403956096,1.0
768,gemarkung,gemarkungen,0.999999980131785,1.0
769,wienerberg,wienerberges,0.9999629060427347,1.0
770,wossafläche,wasserflächen,0.9964799284934998,0.999929428100586
771,nimmd,nimmt,0.6666907370090485,0.9967912435531616
772,is,aufging,0.968207041422526,0.9968833327293396
773,lohrbach,lohrbachs,1.0,1.0
774,wiedagwejd,wiedergewählt,0.7640807231267294,0.9645031491915383
775,obundn,angebunden,0.6600443621476492,0.9234656691551208
776,innern,inneren,0.9999987880388896,0.9999935229619344
777,obgstuafd,abgestuft,0.9864158034324646,0.9999785621960958
778,bewohnd,bewohnt,0.8959163626035055,0.9999988079071044
779,earichtung,errichtung,0.9422416885693868,0.99991903702418
780,bewoidd,bewaldet,0.9999996423721312,1.0
781,persenlichkeitn,persönlichkeiten,0.9991069634755452,0.999993860721588
782,persischn,persischen,1.0,1.0
783,håt,wurde,0.646458238363266,0.9030861059824624
784,obgrenzung,abgrenzung,0.9882509509722393,1.0
785,obgongane,abgegangene,0.999139130115509,0.9999998211860656
786,pfarrkirch,pfarrkirche,0.8773351113001505,0.9885501662890116
787,geowissnschaftlich,geowissenschaftlich,0.9999999602635702,1.0
788,textn,texten,0.999999980131785,0.9999854962031046
789,iberischn,iberischen,0.9999999205271404,1.0
790,sidspanien,südspanien,0.999993602434794,1.0
791,obtretn,abgetreten,0.7549408674240112,0.9999970396359762
792,bauersberg,bauersberges,1.0,1.0
793,wiatschoftliche,wirtschaftliche,0.981211245059967,0.9832613070805868
794,betreibd,betreibt,0.9818613529205322,0.8913987278938293
795,geografisch,geographisch,0.9999986886978148,0.9999987483024596
796,partakurch,partenkirchen,1.0,0.9027396043141684
797,dient,diente,0.999707043170929,0.8006356259187063
798,partetua,partitur,0.9870179692904154,0.9989959001541138
799,middlgebiag,mittelgebirge,0.965052624543508,0.9998772740364076
800,thurndorf,hurndorf,0.9999970396359762,1.0
801,patriarchn,patriarchen,1.0,1.0
802,eatliche,örtliche,0.9992670814196268,1.0
803,fusioniat,fusioniert,0.999999980131785,1.0
804,basiad,basiert,0.999209721883138,0.9998672008514404
805,eihede,einöde,0.9999999205271404,0.9992468158404032
806,minutn,minuten,0.9996682405471802,0.9938764174779257
807,gebraichli,gebräuchlich,0.9987444678942362,1.0
808,woidlichtung,waldlichtung,1.0,1.0
809,londona,londoner,0.9999765753746032,1.0
810,bedeidnde,bedeutende,0.9480739633242288,0.9951368967692056
811,umgmoanung,umgemeindung,1.0,1.0
812,woidflur,waldflur,0.999596079190572,0.9997217853864034
813,beheabeagt,beherbergt,0.7651940186818441,0.999999980131785
814,dennhofmuihj,dennhofmühle,0.8717005650202433,0.999999980131785
815,ehemalign,ehemaligen,0.9948053359985352,0.998531937599182
816,kema,eingegliedert,0.3933055897553761,0.4614250063896179
817,zuasätzlich,zusätzlich,0.8370140194892883,0.8519620696703593
818,morsbach,morsbachs,1.0,1.0
819,begriff,begriffs,1.0,0.9999998609224956
820,monchmoi,manchmal,0.6299198766549429,0.7965191801389059
821,moß,maß,0.9545266230901084,0.9997183283170064
822,gebietn,gebieten,0.8982783754666647,0.9999927282333374
